#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
95|Humaniq|HMQ|$15,274,027|$0.093787|162,858,414|$219,621|-0.99%|-11.17%|-38.18%|True|False
96|BitBay|BAY|$15,030,139|$0.014917|1,007,607,886|$21,385|-0.92%|-5.56%|-49.08%|True|False
97|YbCoin|YBC|$15,014,955|$4.97|3,020,438|$494,356|-0.40%|-5.26%|-32.52%|True|False
98|PotCoin|POT|$14,959,220|$0.068825|217,351,672|$115,474|-0.76%|-1.32%|-29.73%|False|False
99|vSlice|VSL|$14,856,122|$0.444921|33,390,496|$89,723|-1.33%|-13.01%|-42.86%|True|False
100|ZCoin|XZC|$14,713,153|$5.74|2,563,079|$366,729|-0.59%|-3.82%|-42.97%|False|False
101|Polybius|PLBT|$13,980,182|$3.71|3,771,087|$121,146|3.18%|22.00%|-42.50%|True|False
102|BlackCoin|BLK|$13,346,362|$0.175026|76,253,569|$381,187|-0.58%|-5.90%|-45.54%|True|False
103|Viacoin|VIA|$13,233,955|$0.581856|22,744,380|$116,524|-0.93%|-8.78%|-45.32%|False|False
104|adToken|ADT|$13,162,106|$0.021937|600,000,000|$89,915|-1.55%|-18.50%|-16.21%|True|False
