#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
156|Wild Beast Block|WBB|$3,542,370|$1.53|2,320,584|$19,659|1.77%|9.10%|1.86%|False|False
157|Darcrus|DAR|$3,513,054|$0.257862|13,623,762|$14,791|1.46%|-1.53%|-18.38%|True|False
158|bitCNY|BITCNY|$3,508,752|$0.139670|25,121,653|$1,177,582|0.11%|-1.23%|-1.49%|True|False
159|CloakCoin|CLOAK|$3,503,893|$0.700984|4,998,533|$22,846|1.71%|16.03%|-26.74%|True|False
160|Unobtanium|UNO|$3,391,653|$17.15|197,720|$45,410|0.65%|-6.31%|-13.39%|False|False
161|XCurrency|XC|$3,372,985|$0.581000|5,805,484|$2,337|2.68%|38.49%|?|True|False
162|NautilusCoin|NAUT|$3,121,669|$0.192934|16,180,000|$267,543|1.47%|2.99%|-14.62%|True|False
163|Quark|QRK|$3,099,153|$0.012392|250,101,047|$59,881|-1.97%|15.62%|-2.18%|False|False
164|ArtByte|ABY|$3,068,854|$0.003978|771,398,444|$83,857|0.63%|24.02%|71.08%|False|True
165|ICO OpenLedger|ICOO|$2,935,464|$6.22|471,795|$27,431|0.87%|15.92%|-27.93%|True|False
166|FairCoin|FAIR|$2,882,377|$0.054281|53,100,704|$16,133|2.46%|-7.28%|-6.59%|True|False
167|Riecoin|RIC|$2,846,874|$0.083620|34,045,399|$1,335,356|-0.23%|32.48%|-22.81%|False|False
168|Zennies|ZENI|$2,801,770|$0.002800|1,000,676,254|$5,574|0.70%|3.16%|11.09%|True|False
169|BitBean|BITB|$2,783,045|$0.001427|1,950,502,549|$70,360|1.87%|13.96%|-37.44%|True|False
170|Myriad|XMY|$2,699,263|$0.001818|1,484,827,473|$108,868|0.77%|-5.47%|61.91%|False|False
171|Circuits of V...|COVAL|$2,682,738|$0.006707|400,000,000|$83,723|0.05%|-5.76%|50.66%|True|False
