#|Name|Symbol|Market Cap|Price|Circulating Supply|Volume (24h)|% 1h|% 24h|% 7d|Not Mineable|Significantly Premined
226|Riecoin|RIC|$4,213,635|$0.118166|35,658,613|$751,694|-2.33%|-7.85%|97.32%|False|False
227|E-Currency Coin|ECC|$4,171,637|$0.000168|24,857,694,937|$2,960|-1.84%|3.06%|18.40%|False|False
228|Curecoin|CURE|$4,135,349|$0.174286|23,727,336|$40,773|-0.46%|8.15%|-0.71%|False|True
229|GoldCoin|GLD|$4,094,569|$0.101415|40,374,363|$14,046|-0.50%|-5.51%|60.56%|False|False
230|APX|APX|$4,084,576|$5.25|777,394|$19,990|-1.06%|-1.41%|62.10%|True|False
231|Sequence|SEQ|$3,971,480|$0.088579|44,835,353|$11,239|-0.78%|-2.08%|38.74%|False|False
232|BoostCoin|BOST|$3,971,330|$0.334978|11,855,487|$432,248|-2.00%|-10.26%|43.15%|False|False
233|Bitquence|BQX|$3,960,536|$0.058433|67,779,230|$23,678|-0.32%|-11.92%|?|True|False
234|Stealthcoin|XST|$3,874,057|$0.146195|26,499,308|$70,116|0.76%|25.73%|269.27%|False|False
235|RaiBlocks|XRB|$3,770,376|$0.039436|95,607,338|$33,346|-0.13%|3.99%|39.58%|False|False
236|NautilusCoin|NAUT|$3,718,044|$0.229793|16,180,000|$397,329|-0.73%|14.12%|39.43%|True|False
237|Steem Dollars|SBD|$3,667,503|$1.05|3,503,040|$124,787|-0.53%|0.97%|13.68%|True|False
238|ArtByte|ABY|$3,665,050|$0.004660|786,457,106|$21,680|-0.82%|-0.73%|54.27%|False|True
